"","x","language","predictor","psychometric"
"23431",4.13237997531891,"ZH","vmi_qwenft","go_past_time"
"23432",5.11419465780258,"ZH","vmi_qwenft","go_past_time"
"23433",4.17389854431152,"ZH","vmi_qwenft","go_past_time"
"23434",5.42090873062611,"ZH","vmi_qwenft","go_past_time"
"23435",3.76620992660522,"ZH","vmi_qwenft","go_past_time"
"23436",4.39904185771942,"ZH","vmi_qwenft","go_past_time"
"23437",4.97389557600021,"ZH","vmi_qwenft","go_past_time"
"23438",4.15427705287933,"ZH","vmi_qwenft","go_past_time"
"23439",3.26440700531006,"ZH","vmi_qwenft","go_past_time"
"23440",3.22506698608398,"ZH","vmi_qwenft","go_past_time"
"23441",3.58438738822937,"ZH","vmi_qwenft","go_past_time"
"23442",3.3539844417572,"ZH","vmi_qwenft","go_past_time"
"23443",2.67140969276428,"ZH","vmi_qwenft","go_past_time"
"23444",3.6823525094986,"ZH","vmi_qwenft","go_past_time"
"23445",3.11234959602356,"ZH","vmi_qwenft","go_past_time"
"23446",2.55315574645996,"ZH","vmi_qwenft","go_past_time"
"23447",2.85762533187866,"ZH","vmi_qwenft","go_past_time"
"23448",3.66110023498535,"ZH","vmi_qwenft","go_past_time"
"23449",2.61772879600525,"ZH","vmi_qwenft","go_past_time"
"23450",5.30005952358246,"ZH","vmi_qwenft","go_past_time"
"23451",5.49969437360764,"ZH","vmi_qwenft","go_past_time"
"23452",4.87662377595901,"ZH","vmi_qwenft","go_past_time"
"23453",3.20443090438843,"ZH","vmi_qwenft","go_past_time"
"23454",5.11419465780258,"ZH","vmi_qwenft","go_past_time"
"23455",3.98053595066071,"ZH","vmi_qwenft","go_past_time"
"23456",3.35529979705811,"ZH","vmi_qwenft","go_past_time"
"23457",5.07092573881149,"ZH","vmi_qwenft","go_past_time"
"23458",4.29998251438141,"ZH","vmi_qwenft","go_past_time"
"23459",3.95588072776794,"ZH","vmi_qwenft","go_past_time"
"23460",2.74460610389709,"ZH","vmi_qwenft","go_past_time"
"23461",3.43268808364868,"ZH","vmi_qwenft","go_past_time"
"23462",2.60575589179993,"ZH","vmi_qwenft","go_past_time"
"23463",3.69354542732239,"ZH","vmi_qwenft","go_past_time"
"23464",3.81859573364258,"ZH","vmi_qwenft","go_past_time"
"23465",5.13155504703522,"ZH","vmi_qwenft","go_past_time"
"23466",3.31363376617432,"ZH","vmi_qwenft","go_past_time"
"23467",4.19370087623596,"ZH","vmi_qwenft","go_past_time"
"23468",3.92121454715729,"ZH","vmi_qwenft","go_past_time"
"23469",4.35615738868713,"ZH","vmi_qwenft","go_past_time"
"23470",3.5852437877655,"ZH","vmi_qwenft","go_past_time"
"23471",5.15984037160873,"ZH","vmi_qwenft","go_past_time"
"23472",3.29913863182068,"ZH","vmi_qwenft","go_past_time"
"23473",4.18267163276672,"ZH","vmi_qwenft","go_past_time"
"23474",5.40991441547871,"ZH","vmi_qwenft","go_past_time"
"23475",4.43626245498657,"ZH","vmi_qwenft","go_past_time"
"23476",3.07774290084839,"ZH","vmi_qwenft","go_past_time"
"23477",3.61359855175018,"ZH","vmi_qwenft","go_past_time"
"23478",3.27256402015686,"ZH","vmi_qwenft","go_past_time"
"23479",2.95808109283447,"ZH","vmi_qwenft","go_past_time"
"23480",2.61772879600525,"ZH","vmi_qwenft","go_past_time"
"23481",5.30005952358246,"ZH","vmi_qwenft","go_past_time"
"23482",4.29998251438141,"ZH","vmi_qwenft","go_past_time"
"23483",5.11419465780258,"ZH","vmi_qwenft","go_past_time"
"23484",3.22506698608398,"ZH","vmi_qwenft","go_past_time"
"23485",3.39294728279114,"ZH","vmi_qwenft","go_past_time"
"23486",5.0790348315239,"ZH","vmi_qwenft","go_past_time"
"23487",3.69337710380554,"ZH","vmi_qwenft","go_past_time"
"23488",5.48765304327011,"ZH","vmi_qwenft","go_past_time"
"23489",3.11567005157471,"ZH","vmi_qwenft","go_past_time"
"23490",4.70763739585876,"ZH","vmi_qwenft","go_past_time"
"23491",3.1857887172699,"ZH","vmi_qwenft","go_past_time"
"23492",5.47228369504213,"ZH","vmi_qwenft","go_past_time"
"23493",4.97389557600021,"ZH","vmi_qwenft","go_past_time"
"23494",3.44349011421204,"ZH","vmi_qwenft","go_past_time"
"23495",3.52177175521851,"ZH","vmi_qwenft","go_past_time"
"23496",3.47120174407959,"ZH","vmi_qwenft","go_past_time"
"23497",4.44753071308136,"ZH","vmi_qwenft","go_past_time"
"23498",4.86359157800674,"ZH","vmi_qwenft","go_past_time"
"23499",5.13626685380936,"ZH","vmi_qwenft","go_past_time"
"23500",4.65617140769958,"ZH","vmi_qwenft","go_past_time"
"23501",3.77498194217682,"ZH","vmi_qwenft","go_past_time"
"23502",3.44052967071533,"ZH","vmi_qwenft","go_past_time"
"23503",4.30521103382111,"ZH","vmi_qwenft","go_past_time"
"23504",4.10634860038757,"ZH","vmi_qwenft","go_past_time"
"23505",5.43421563148499,"ZH","vmi_qwenft","go_past_time"
"23506",3.07746252059937,"ZH","vmi_qwenft","go_past_time"
"23507",5.01992043495178,"ZH","vmi_qwenft","go_past_time"
"23508",3.45371088027954,"ZH","vmi_qwenft","go_past_time"
"23509",2.81576904296875,"ZH","vmi_qwenft","go_past_time"
"23510",5.43962230920792,"ZH","vmi_qwenft","go_past_time"
"23511",2.61085518836975,"ZH","vmi_qwenft","go_past_time"
"23512",3.31363376617432,"ZH","vmi_qwenft","go_past_time"
"23513",4.19370087623596,"ZH","vmi_qwenft","go_past_time"
"23514",2.7936874294281,"ZH","vmi_qwenft","go_past_time"
"23515",3.24742802619934,"ZH","vmi_qwenft","go_past_time"
"23516",3.09791430473328,"ZH","vmi_qwenft","go_past_time"
"23517",4.95084198951721,"ZH","vmi_qwenft","go_past_time"
"23518",2.77783760070801,"ZH","vmi_qwenft","go_past_time"
"23519",2.61772879600525,"ZH","vmi_qwenft","go_past_time"
"23520",5.30005952358246,"ZH","vmi_qwenft","go_past_time"
"23521",3.3539844417572,"ZH","vmi_qwenft","go_past_time"
"23522",2.67140969276428,"ZH","vmi_qwenft","go_past_time"
"23523",2.8585112953186,"ZH","vmi_qwenft","go_past_time"
"23524",5.28827547669411,"ZH","vmi_qwenft","go_past_time"
"23525",3.44262060165405,"ZH","vmi_qwenft","go_past_time"
"23526",5.06214847803116,"ZH","vmi_qwenft","go_past_time"
"23527",4.28609713554382,"ZH","vmi_qwenft","go_past_time"
"23528",4.9452154302597,"ZH","vmi_qwenft","go_past_time"
"23529",4.52100452423096,"ZH","vmi_qwenft","go_past_time"
"23530",5.11419465780258,"ZH","vmi_qwenft","go_past_time"
"23531",5.13133152961731,"ZH","vmi_qwenft","go_past_time"
"23532",2.61772879600525,"ZH","vmi_qwenft","go_past_time"
"23533",5.30005952358246,"ZH","vmi_qwenft","go_past_time"
"23534",3.73937973022461,"ZH","vmi_qwenft","go_past_time"
"23535",5.06767019271851,"ZH","vmi_qwenft","go_past_time"
"23536",5.39824565887451,"ZH","vmi_qwenft","go_past_time"
"23537",4.83901276826859,"ZH","vmi_qwenft","go_past_time"
"23538",3.55066737174988,"ZH","vmi_qwenft","go_past_time"
"23539",4.11324259281158,"ZH","vmi_qwenft","go_past_time"
"23540",5.47258740305901,"ZH","vmi_qwenft","go_past_time"
"23541",4.10653599739075,"ZH","vmi_qwenft","go_past_time"
"23542",3.13677772521973,"ZH","vmi_qwenft","go_past_time"
"23543",3.51603993415833,"ZH","vmi_qwenft","go_past_time"
"23544",3.20206030845642,"ZH","vmi_qwenft","go_past_time"
"23545",5.34542445480824,"ZH","vmi_qwenft","go_past_time"
"23546",3.95588072776794,"ZH","vmi_qwenft","go_past_time"
"23547",2.74460610389709,"ZH","vmi_qwenft","go_past_time"
"23548",2.53567394256592,"ZH","vmi_qwenft","go_past_time"
"23549",3.35484942436218,"ZH","vmi_qwenft","go_past_time"
"23550",2.85891374588013,"ZH","vmi_qwenft","go_past_time"
"23551",4.29998251438141,"ZH","vmi_qwenft","go_past_time"
"23552",3.6823525094986,"ZH","vmi_qwenft","go_past_time"
"23553",3.11234959602356,"ZH","vmi_qwenft","go_past_time"
"23554",2.55315574645996,"ZH","vmi_qwenft","go_past_time"
"23555",3.96622058391571,"ZH","vmi_qwenft","go_past_time"
"23556",4.56300803661346,"ZH","vmi_qwenft","go_past_time"
"23557",4.30453464031219,"ZH","vmi_qwenft","go_past_time"
"23558",4.75773253679275,"ZH","vmi_qwenft","go_past_time"
"23559",3.40429696083069,"ZH","vmi_qwenft","go_past_time"
"23560",3.66375109195709,"ZH","vmi_qwenft","go_past_time"
"23561",4.45422419548035,"ZH","vmi_qwenft","go_past_time"
"23562",3.93272587299347,"ZH","vmi_qwenft","go_past_time"
"23563",4.60793813705444,"ZH","vmi_qwenft","go_past_time"
"23564",3.72912653923035,"ZH","vmi_qwenft","go_past_time"
"23565",3.39421233177185,"ZH","vmi_qwenft","go_past_time"
"23566",4.77357568979263,"ZH","vmi_qwenft","go_past_time"
"23567",5.04001590251923,"ZH","vmi_qwenft","go_past_time"
"23568",4.65361085176468,"ZH","vmi_qwenft","go_past_time"
"23569",4.22058638572693,"ZH","vmi_qwenft","go_past_time"
"23570",2.72511776924133,"ZH","vmi_qwenft","go_past_time"
"23571",4.71909203767776,"ZH","vmi_qwenft","go_past_time"
"23572",4.95084198951721,"ZH","vmi_qwenft","go_past_time"
"23573",2.77783760070801,"ZH","vmi_qwenft","go_past_time"
"23574",4.86807629108429,"ZH","vmi_qwenft","go_past_time"
"23575",4.81083151340485,"ZH","vmi_qwenft","go_past_time"
"23576",4.15747722625732,"ZH","vmi_qwenft","go_past_time"
"23577",4.00645002365112,"ZH","vmi_qwenft","go_past_time"
"23578",4.08920296669006,"ZH","vmi_qwenft","go_past_time"
"23579",5.07092573881149,"ZH","vmi_qwenft","go_past_time"
"23580",3.78091868400574,"ZH","vmi_qwenft","go_past_time"
"23581",2.65502485275269,"ZH","vmi_qwenft","go_past_time"
"23582",3.77942868709564,"ZH","vmi_qwenft","go_past_time"
"23583",2.78626641273499,"ZH","vmi_qwenft","go_past_time"
"23584",3.69337710380554,"ZH","vmi_qwenft","go_past_time"
"23585",5.48765304327011,"ZH","vmi_qwenft","go_past_time"
"23586",4.06699058055878,"ZH","vmi_qwenft","go_past_time"
"23587",3.07746252059937,"ZH","vmi_qwenft","go_past_time"
"23588",5.01992043495178,"ZH","vmi_qwenft","go_past_time"
"23589",4.2585197353363,"ZH","vmi_qwenft","go_past_time"
"23590",3.41241725921631,"ZH","vmi_qwenft","go_past_time"
"23591",5.31737857699394,"ZH","vmi_qwenft","go_past_time"
"23592",2.72740134239197,"ZH","vmi_qwenft","go_past_time"
"23593",3.11257823944092,"ZH","vmi_qwenft","go_past_time"
"23594",3.9522522354126,"ZH","vmi_qwenft","go_past_time"
"23595",5.13667794704437,"ZH","vmi_qwenft","go_past_time"
"23596",4.25272127628326,"ZH","vmi_qwenft","go_past_time"
"23597",2.87379344940186,"ZH","vmi_qwenft","go_past_time"
"23598",4.91320296764374,"ZH","vmi_qwenft","go_past_time"
"23599",3.3539844417572,"ZH","vmi_qwenft","go_past_time"
"23600",2.67140969276428,"ZH","vmi_qwenft","go_past_time"
"23601",3.6823525094986,"ZH","vmi_qwenft","go_past_time"
"23602",3.11234959602356,"ZH","vmi_qwenft","go_past_time"
"23603",2.55315574645996,"ZH","vmi_qwenft","go_past_time"
"23604",4.95084198951721,"ZH","vmi_qwenft","go_past_time"
"23605",2.77783760070801,"ZH","vmi_qwenft","go_past_time"
"23606",3.0965495967865,"ZH","vmi_qwenft","go_past_time"
"23607",3.3539844417572,"ZH","vmi_qwenft","go_past_time"
"23608",2.67140969276428,"ZH","vmi_qwenft","go_past_time"
"23609",4.76456012964249,"ZH","vmi_qwenft","go_past_time"
"23610",2.58514818191528,"ZH","vmi_qwenft","go_past_time"
"23611",4.94849511623383,"ZH","vmi_qwenft","go_past_time"
"23612",5.11815636992455,"ZH","vmi_qwenft","go_past_time"
"23613",4.9903821015358,"ZH","vmi_qwenft","go_past_time"
"23614",5.24893846750259,"ZH","vmi_qwenft","go_past_time"
"23615",3.92078753948212,"ZH","vmi_qwenft","go_past_time"
"23616",2.7968829536438,"ZH","vmi_qwenft","go_past_time"
"23617",3.61631258964539,"ZH","vmi_qwenft","go_past_time"
"23618",4.23695572853088,"ZH","vmi_qwenft","go_past_time"
"23619",3.99870594978333,"ZH","vmi_qwenft","go_past_time"
"23620",4.70830747127533,"ZH","vmi_qwenft","go_past_time"
"23621",4.75773253679275,"ZH","vmi_qwenft","go_past_time"
"23622",3.40429696083069,"ZH","vmi_qwenft","go_past_time"
"23623",3.72912653923035,"ZH","vmi_qwenft","go_past_time"
"23624",3.39421233177185,"ZH","vmi_qwenft","go_past_time"
"23625",3.99870594978333,"ZH","vmi_qwenft","go_past_time"
"23626",4.70830747127533,"ZH","vmi_qwenft","go_past_time"
"23627",3.39071926116943,"ZH","vmi_qwenft","go_past_time"
"23628",3.61631258964539,"ZH","vmi_qwenft","go_past_time"
"23629",4.23695572853088,"ZH","vmi_qwenft","go_past_time"
"23630",4.22058638572693,"ZH","vmi_qwenft","go_past_time"
"23631",4.03852089881897,"ZH","vmi_qwenft","go_past_time"
"23632",3.32612689971924,"ZH","vmi_qwenft","go_past_time"
"23633",2.61939748764038,"ZH","vmi_qwenft","go_past_time"
"23634",3.20409306526184,"ZH","vmi_qwenft","go_past_time"
"23635",4.31231602668762,"ZH","vmi_qwenft","go_past_time"
"23636",2.61772879600525,"ZH","vmi_qwenft","go_past_time"
"23637",5.30005952358246,"ZH","vmi_qwenft","go_past_time"
"23638",3.73937973022461,"ZH","vmi_qwenft","go_past_time"
"23639",5.06767019271851,"ZH","vmi_qwenft","go_past_time"
"23640",5.39824565887451,"ZH","vmi_qwenft","go_past_time"
"23641",4.00645002365112,"ZH","vmi_qwenft","go_past_time"
"23642",4.08920296669006,"ZH","vmi_qwenft","go_past_time"
"23643",4.0670359992981,"ZH","vmi_qwenft","go_past_time"
"23644",4.76210066318512,"ZH","vmi_qwenft","go_past_time"
"23645",5.06767019271851,"ZH","vmi_qwenft","go_past_time"
"23646",5.39824565887451,"ZH","vmi_qwenft","go_past_time"
"23647",4.29998251438141,"ZH","vmi_qwenft","go_past_time"
"23648",3.55066737174988,"ZH","vmi_qwenft","go_past_time"
"23649",4.11324259281158,"ZH","vmi_qwenft","go_past_time"
"23650",4.77357568979263,"ZH","vmi_qwenft","go_past_time"
"23651",5.04001590251923,"ZH","vmi_qwenft","go_past_time"
"23652",3.47689422607422,"ZH","vmi_qwenft","go_past_time"
"23653",2.90926274299622,"ZH","vmi_qwenft","go_past_time"
"23654",2.82423099517822,"ZH","vmi_qwenft","go_past_time"
"23655",4.51077255249023,"ZH","vmi_qwenft","go_past_time"
"23656",3.34230288505554,"ZH","vmi_qwenft","go_past_time"
"23657",3.90672966480255,"ZH","vmi_qwenft","go_past_time"
"23658",3.97277101516724,"ZH","vmi_qwenft","go_past_time"
"23659",3.52912887573242,"ZH","vmi_qwenft","go_past_time"
"23660",3.6823525094986,"ZH","vmi_qwenft","go_past_time"
"23661",3.11234959602356,"ZH","vmi_qwenft","go_past_time"
"23662",2.55315574645996,"ZH","vmi_qwenft","go_past_time"
"23663",4.86807629108429,"ZH","vmi_qwenft","go_past_time"
"23664",4.81083151340485,"ZH","vmi_qwenft","go_past_time"
"23665",4.15747722625732,"ZH","vmi_qwenft","go_past_time"
"23666",2.53925737380981,"ZH","vmi_qwenft","go_past_time"
"23667",2.59093984603882,"ZH","vmi_qwenft","go_past_time"
"23668",3.93536755084991,"ZH","vmi_qwenft","go_past_time"
"23669",3.07746252059937,"ZH","vmi_qwenft","go_past_time"
"23670",5.01992043495178,"ZH","vmi_qwenft","go_past_time"
"23671",3.8462792301178,"ZH","vmi_qwenft","go_past_time"
"23672",3.51127466201782,"ZH","vmi_qwenft","go_past_time"
"23673",3.41306313514709,"ZH","vmi_qwenft","go_past_time"
"23674",4.25358554363251,"ZH","vmi_qwenft","go_past_time"
"23675",3.08854421615601,"ZH","vmi_qwenft","go_past_time"
"23676",3.42532643318176,"ZH","vmi_qwenft","go_past_time"
"23677",4.24957009792328,"ZH","vmi_qwenft","go_past_time"
"23678",5.41802212238312,"ZH","vmi_qwenft","go_past_time"
"23679",4.10497161388397,"ZH","vmi_qwenft","go_past_time"
"23680",5.03142609834671,"ZH","vmi_qwenft","go_past_time"
"23681",3.67458483219147,"ZH","vmi_qwenft","go_past_time"
"23682",5.07147892951965,"ZH","vmi_qwenft","go_past_time"
"23683",4.95084198951721,"ZH","vmi_qwenft","go_past_time"
"23684",2.77783760070801,"ZH","vmi_qwenft","go_past_time"
"23685",3.20206030845642,"ZH","vmi_qwenft","go_past_time"
"23686",5.34542445480824,"ZH","vmi_qwenft","go_past_time"
"23687",3.07746252059937,"ZH","vmi_qwenft","go_past_time"
"23688",5.01992043495178,"ZH","vmi_qwenft","go_past_time"
"23689",2.75257429122925,"ZH","vmi_qwenft","go_past_time"
"23690",2.88807019233704,"ZH","vmi_qwenft","go_past_time"
"23691",5.28029420614243,"ZH","vmi_qwenft","go_past_time"
"23692",3.11257823944092,"ZH","vmi_qwenft","go_past_time"
"23693",3.9522522354126,"ZH","vmi_qwenft","go_past_time"
"23694",4.24957009792328,"ZH","vmi_qwenft","go_past_time"
"23695",5.41802212238312,"ZH","vmi_qwenft","go_past_time"
"23696",4.10497161388397,"ZH","vmi_qwenft","go_past_time"
"23697",3.2543238067627,"ZH","vmi_qwenft","go_past_time"
"23698",3.02136215209961,"ZH","vmi_qwenft","go_past_time"
"23699",2.74200448036194,"ZH","vmi_qwenft","go_past_time"
"23700",5.36185109257698,"ZH","vmi_qwenft","go_past_time"
"23701",4.10634860038757,"ZH","vmi_qwenft","go_past_time"
"23702",5.43421563148499,"ZH","vmi_qwenft","go_past_time"
"23703",3.39294728279114,"ZH","vmi_qwenft","go_past_time"
"23704",5.0790348315239,"ZH","vmi_qwenft","go_past_time"
"23705",3.11257823944092,"ZH","vmi_qwenft","go_past_time"
"23706",3.9522522354126,"ZH","vmi_qwenft","go_past_time"
"23707",3.70556911468506,"ZH","vmi_qwenft","go_past_time"
"23708",4.18023463726044,"ZH","vmi_qwenft","go_past_time"
"23709",2.61772879600525,"ZH","vmi_qwenft","go_past_time"
"23710",5.30005952358246,"ZH","vmi_qwenft","go_past_time"
"23711",5.01759209871292,"ZH","vmi_qwenft","go_past_time"
"23712",4.06761261463165,"ZH","vmi_qwenft","go_past_time"
"23713",3.75960215568542,"ZH","vmi_qwenft","go_past_time"
"23714",4.26406129837036,"ZH","vmi_qwenft","go_past_time"
"23715",5.40590101122856,"ZH","vmi_qwenft","go_past_time"
"23716",2.68716534614563,"ZH","vmi_qwenft","go_past_time"
"23717",4.59555884838104,"ZH","vmi_qwenft","go_past_time"
"23718",2.87379344940186,"ZH","vmi_qwenft","go_past_time"
"23719",4.91320296764374,"ZH","vmi_qwenft","go_past_time"
"23720",4.24560054779053,"ZH","vmi_qwenft","go_past_time"
"23721",4.30184706687927,"ZH","vmi_qwenft","go_past_time"
"23722",5.21117609381676,"ZH","vmi_qwenft","go_past_time"
"23723",3.52199110031128,"ZH","vmi_qwenft","go_past_time"
"23724",5.1229777598381,"ZH","vmi_qwenft","go_past_time"
"23725",4.96189507484436,"ZH","vmi_qwenft","go_past_time"
"23726",4.70811143159866,"ZH","vmi_qwenft","go_past_time"
"23727",4.5828035736084,"ZH","vmi_qwenft","go_past_time"
"23728",3.8462792301178,"ZH","vmi_qwenft","go_past_time"
"23729",3.51127466201782,"ZH","vmi_qwenft","go_past_time"
"23730",3.41306313514709,"ZH","vmi_qwenft","go_past_time"
"23731",4.25358554363251,"ZH","vmi_qwenft","go_past_time"
"23732",4.39832147598267,"ZH","vmi_qwenft","go_past_time"
"23733",4.12453254699707,"ZH","vmi_qwenft","go_past_time"
"23734",3.38903435707092,"ZH","vmi_qwenft","go_past_time"
"23735",3.75999137401581,"ZH","vmi_qwenft","go_past_time"
"23736",3.33038910865784,"ZH","vmi_qwenft","go_past_time"
"23737",3.79181322097778,"ZH","vmi_qwenft","go_past_time"
"23738",3.54907187461853,"ZH","vmi_qwenft","go_past_time"
"23739",4.41481169700623,"ZH","vmi_qwenft","go_past_time"
"23740",3.61631258964539,"ZH","vmi_qwenft","go_past_time"
"23741",4.23695572853088,"ZH","vmi_qwenft","go_past_time"
"23742",5.42090873062611,"ZH","vmi_qwenft","go_past_time"
"23743",3.76620992660522,"ZH","vmi_qwenft","go_past_time"
"23744",4.39904185771942,"ZH","vmi_qwenft","go_past_time"
"23745",3.66436990737915,"ZH","vmi_qwenft","go_past_time"
"23746",3.72912653923035,"ZH","vmi_qwenft","go_past_time"
"23747",3.39421233177185,"ZH","vmi_qwenft","go_past_time"
"23748",3.13510927200317,"ZH","vmi_qwenft","go_past_time"
"23749",3.29048642158508,"ZH","vmi_qwenft","go_past_time"
"23750",4.83895304441452,"ZH","vmi_qwenft","go_past_time"
"23751",2.97098311424255,"ZH","vmi_qwenft","go_past_time"
"23752",3.6823525094986,"ZH","vmi_qwenft","go_past_time"
"23753",3.11234959602356,"ZH","vmi_qwenft","go_past_time"
"23754",2.55315574645996,"ZH","vmi_qwenft","go_past_time"
"23755",4.05861445903778,"ZH","vmi_qwenft","go_past_time"
"23756",4.04535755157471,"ZH","vmi_qwenft","go_past_time"
"23757",5.11111399173737,"ZH","vmi_qwenft","go_past_time"
"23758",5.46237557768822,"ZH","vmi_qwenft","go_past_time"
"23759",2.51681860923767,"ZH","vmi_qwenft","go_past_time"
"23760",4.07136758804321,"ZH","vmi_qwenft","go_past_time"
"23761",3.86262163162231,"ZH","vmi_qwenft","go_past_time"
"23762",3.78384169578552,"ZH","vmi_qwenft","go_past_time"
"23763",3.88211473464966,"ZH","vmi_qwenft","go_past_time"
"23764",3.39071926116943,"ZH","vmi_qwenft","go_past_time"
"23765",4.88498034715652,"ZH","vmi_qwenft","go_past_time"
"23766",3.34441241264343,"ZH","vmi_qwenft","go_past_time"
"23767",3.13510927200317,"ZH","vmi_qwenft","go_past_time"
"23768",3.29048642158508,"ZH","vmi_qwenft","go_past_time"
"23769",4.83895304441452,"ZH","vmi_qwenft","go_past_time"
"23770",2.97098311424255,"ZH","vmi_qwenft","go_past_time"
"23771",4.95084198951721,"ZH","vmi_qwenft","go_past_time"
"23772",2.77783760070801,"ZH","vmi_qwenft","go_past_time"
"23773",3.36514934539795,"ZH","vmi_qwenft","go_past_time"
"23774",2.58484491348267,"ZH","vmi_qwenft","go_past_time"
"23775",3.36724647521973,"ZH","vmi_qwenft","go_past_time"
"23776",4.24957009792328,"ZH","vmi_qwenft","go_past_time"
"23777",5.41802212238312,"ZH","vmi_qwenft","go_past_time"
"23778",4.10497161388397,"ZH","vmi_qwenft","go_past_time"
"23779",4.20544787883759,"ZH","vmi_qwenft","go_past_time"
"23780",4.64941063165665,"ZH","vmi_qwenft","go_past_time"
"23781",3.66436990737915,"ZH","vmi_qwenft","go_past_time"
"23782",3.21040567398071,"ZH","vmi_qwenft","go_past_time"
"23783",2.50419267654419,"ZH","vmi_qwenft","go_past_time"
"23784",3.87831696510315,"ZH","vmi_qwenft","go_past_time"
"23785",4.76649710178375,"ZH","vmi_qwenft","go_past_time"
"23786",5.28011855125427,"ZH","vmi_qwenft","go_past_time"
"23787",3.76620992660522,"ZH","vmi_qwenft","go_past_time"
"23788",4.39904185771942,"ZH","vmi_qwenft","go_past_time"
"23789",3.43268808364868,"ZH","vmi_qwenft","go_past_time"
"23790",2.60575589179993,"ZH","vmi_qwenft","go_past_time"
"23791",3.45371088027954,"ZH","vmi_qwenft","go_past_time"
"23792",2.81576904296875,"ZH","vmi_qwenft","go_past_time"
"23793",3.92078753948212,"ZH","vmi_qwenft","go_past_time"
"23794",2.7968829536438,"ZH","vmi_qwenft","go_past_time"
"23795",3.24283894538879,"ZH","vmi_qwenft","go_past_time"
"23796",2.8585112953186,"ZH","vmi_qwenft","go_past_time"
"23797",5.28827547669411,"ZH","vmi_qwenft","go_past_time"
"23798",3.25281366348267,"ZH","vmi_qwenft","go_past_time"
"23799",3.95481750011444,"ZH","vmi_qwenft","go_past_time"
"23800",4.08954473972321,"ZH","vmi_qwenft","go_past_time"
"23801",4.11461242675781,"ZH","vmi_qwenft","go_past_time"
"23802",3.84643730163574,"ZH","vmi_qwenft","go_past_time"
"23803",2.75257429122925,"ZH","vmi_qwenft","go_past_time"
"23804",2.53925737380981,"ZH","vmi_qwenft","go_past_time"
"23805",3.9952916765213,"ZH","vmi_qwenft","go_past_time"
"23806",4.5857230091095,"ZH","vmi_qwenft","go_past_time"
"23807",4.22058638572693,"ZH","vmi_qwenft","go_past_time"
"23808",2.85762533187866,"ZH","vmi_qwenft","go_past_time"
"23809",3.66110023498535,"ZH","vmi_qwenft","go_past_time"
"23810",2.80012735366821,"ZH","vmi_qwenft","go_past_time"
"23811",3.46247824668884,"ZH","vmi_qwenft","go_past_time"
"23812",4.03609713554382,"ZH","vmi_qwenft","go_past_time"
"23813",4.28609713554382,"ZH","vmi_qwenft","go_past_time"
"23814",3.24283894538879,"ZH","vmi_qwenft","go_past_time"
"23815",5.01759209871292,"ZH","vmi_qwenft","go_past_time"
"23816",4.06761261463165,"ZH","vmi_qwenft","go_past_time"
"23817",3.75960215568542,"ZH","vmi_qwenft","go_past_time"
"23818",4.26406129837036,"ZH","vmi_qwenft","go_past_time"
"23819",3.41000350952148,"ZH","vmi_qwenft","go_past_time"
"23820",3.11257823944092,"ZH","vmi_qwenft","go_past_time"
"23821",3.9522522354126,"ZH","vmi_qwenft","go_past_time"
"23822",3.86681243419647,"ZH","vmi_qwenft","go_past_time"
"23823",4.02747746944427,"ZH","vmi_qwenft","go_past_time"
"23824",4.94849511623383,"ZH","vmi_qwenft","go_past_time"
"23825",5.11815636992455,"ZH","vmi_qwenft","go_past_time"
"23826",3.21312340736389,"ZH","vmi_qwenft","go_past_time"
"23827",4.24957009792328,"ZH","vmi_qwenft","go_past_time"
"23828",5.41802212238312,"ZH","vmi_qwenft","go_past_time"
"23829",4.10497161388397,"ZH","vmi_qwenft","go_past_time"
"23830",3.20295437812805,"ZH","vmi_qwenft","go_past_time"
"23831",4.97211542367935,"ZH","vmi_qwenft","go_past_time"
"23832",4.91182198762894,"ZH","vmi_qwenft","go_past_time"
"23833",2.8076342010498,"ZH","vmi_qwenft","go_past_time"
"23834",4.48563584327698,"ZH","vmi_qwenft","go_past_time"
"23835",4.08954473972321,"ZH","vmi_qwenft","go_past_time"
"23836",4.11461242675781,"ZH","vmi_qwenft","go_past_time"
"23837",3.84643730163574,"ZH","vmi_qwenft","go_past_time"
"23838",3.86696514129639,"ZH","vmi_qwenft","go_past_time"
"23839",3.39369234085083,"ZH","vmi_qwenft","go_past_time"
"23840",3.30934294700623,"ZH","vmi_qwenft","go_past_time"
"23841",2.58695563316345,"ZH","vmi_qwenft","go_past_time"
"23842",2.58928259849548,"ZH","vmi_qwenft","go_past_time"
"23843",5.03169735908508,"ZH","vmi_qwenft","go_past_time"
"23844",3.97279831409454,"ZH","vmi_qwenft","go_past_time"
"23845",3.66375109195709,"ZH","vmi_qwenft","go_past_time"
"23846",4.45422419548035,"ZH","vmi_qwenft","go_past_time"
"23847",3.86696514129639,"ZH","vmi_qwenft","go_past_time"
"23848",3.39369234085083,"ZH","vmi_qwenft","go_past_time"
"23849",3.76620992660522,"ZH","vmi_qwenft","go_past_time"
"23850",4.39904185771942,"ZH","vmi_qwenft","go_past_time"
"23851",4.87280293941498,"ZH","vmi_qwenft","go_past_time"
"23852",4.1466987991333,"ZH","vmi_qwenft","go_past_time"
"23853",3.2543238067627,"ZH","vmi_qwenft","go_past_time"
